Prob	Label
0.990469	1.0
0.003826	1.0
0.004726	0.0
0.056060	0.0
0.041202	0.0
0.997590	1.0
0.011138	1.0
0.045820	1.0
0.995570	1.0
0.028259	0.0
0.992232	1.0
0.940687	0.0
0.010482	0.0
0.025415	0.0
0.885340	1.0
0.810766	0.0
0.537468	0.0
0.024781	0.0
0.980873	0.0
0.030685	1.0
0.837976	0.0
0.967596	1.0
0.034953	0.0
0.000953	0.0
0.999221	1.0
0.030181	1.0
0.001236	1.0
0.981000	0.0
0.973225	1.0
0.100118	0.0
0.999837	1.0
0.998680	1.0
0.002752	0.0
0.992394	0.0
0.000158	0.0
0.996655	1.0
0.779925	0.0
0.222320	1.0
0.051904	1.0
0.774312	1.0
0.005040	0.0
0.017672	1.0
0.000836	0.0
0.072690	0.0
0.022635	0.0
0.000862	0.0
0.994600	1.0
0.925251	1.0
0.996933	1.0
0.305694	0.0
0.049999	0.0
0.026161	0.0
0.030810	0.0
0.001203	1.0
0.870072	1.0
0.082304	1.0
0.009057	0.0
0.963478	0.0
0.003764	1.0
0.951656	1.0
0.082390	1.0
0.998239	1.0
0.003204	1.0
0.069270	0.0
0.008179	0.0
0.999758	1.0
0.995887	1.0
0.103796	0.0
0.026711	1.0
0.007138	0.0
0.338155	0.0
0.033585	0.0
0.985456	1.0
0.628838	0.0
0.092071	1.0
0.009963	0.0
0.160199	0.0
0.003717	1.0
0.284674	0.0
0.988717	1.0
0.008297	0.0
0.000467	0.0
0.980584	1.0
0.008943	1.0
0.915219	1.0
0.023813	1.0
0.031242	1.0
0.987665	1.0
0.044470	0.0
0.019141	0.0
0.046524	0.0
0.805265	1.0
0.962893	1.0
0.982779	1.0
0.983062	0.0
0.980260	0.0
0.052331	0.0
0.994524	1.0
0.016023	0.0
0.038348	1.0
0.994532	0.0
0.996511	1.0
0.981478	0.0
0.758200	0.0
0.999730	1.0
0.017422	0.0
0.007575	0.0
0.981536	1.0
0.108541	0.0
0.014535	0.0
0.996523	1.0
0.212499	0.0
0.984575	1.0
0.991855	1.0
0.000564	0.0
0.189806	0.0
0.999030	1.0
0.676467	1.0
0.071870	0.0
0.046311	1.0
0.980637	1.0
0.589208	1.0
0.985302	1.0
0.038990	0.0
0.112699	0.0
0.122805	1.0
0.930306	0.0
0.905204	1.0
0.025515	0.0
0.368561	0.0
0.063378	0.0
0.997848	1.0
0.999574	1.0
0.967246	0.0
0.006639	0.0
0.959814	1.0
0.992859	1.0
0.998626	1.0
0.968269	1.0
0.766576	1.0
0.024960	1.0
0.001669	0.0
0.943319	0.0
0.010402	0.0
0.002005	0.0
0.005778	0.0
0.952033	0.0
0.925170	0.0
0.122908	0.0
0.463842	1.0
0.850957	1.0
0.052013	0.0
0.099093	0.0
0.590659	1.0
0.516483	1.0
0.007077	0.0
0.001457	0.0
0.987554	1.0
0.639512	0.0
0.021529	0.0
0.051118	0.0
0.028309	0.0
0.609329	1.0
0.135814	0.0
0.998069	1.0
0.892720	1.0
0.984558	0.0
0.163073	1.0
0.140771	0.0
0.520129	1.0
0.926742	1.0
0.034365	1.0
0.013582	0.0
0.989222	1.0
0.999901	1.0
0.046757	0.0
0.001539	0.0
0.966197	1.0
0.020779	0.0
0.005046	0.0
0.995059	1.0
0.038219	0.0
0.996276	0.0
0.999808	1.0
0.005634	0.0
0.972532	1.0
0.022816	1.0
0.793712	1.0
0.038635	0.0
0.427784	0.0
0.038474	0.0
0.507259	1.0
0.018383	1.0
0.998892	1.0
0.010326	0.0
0.067506	1.0
0.031225	0.0
0.094296	0.0
0.003327	0.0
0.998530	1.0
0.016212	0.0
0.025368	0.0
0.010589	0.0
0.005548	1.0
0.985508	1.0
0.087454	0.0
0.921679	1.0
0.152015	0.0
0.502126	1.0
0.013829	0.0
0.998271	1.0
0.195458	0.0
0.006522	0.0
0.529029	0.0
0.975253	1.0
0.981788	1.0
0.001380	0.0
0.973581	0.0
0.957816	1.0
0.996466	0.0
0.009630	0.0
0.007443	0.0
0.024649	0.0
0.039862	0.0
0.051869	0.0
0.086560	0.0
0.985321	1.0
0.999874	1.0
0.464781	0.0
0.952740	1.0
0.021117	0.0
0.219709	1.0
0.002587	0.0
0.451321	1.0
0.542961	1.0
0.700901	1.0
0.133180	1.0
0.001768	0.0
0.116606	0.0
0.057767	0.0
0.001761	0.0
0.198590	1.0
0.041889	0.0
0.057647	1.0
0.008930	0.0
0.462921	1.0
0.139021	0.0
0.943797	1.0
0.002306	0.0
0.124105	0.0
0.010335	0.0
0.001837	0.0
0.034846	0.0
0.863628	0.0
0.003186	0.0
0.460397	1.0
0.001745	0.0
0.999507	0.0
0.963984	0.0
0.811193	0.0
0.009216	0.0
0.068607	0.0
0.118814	0.0
0.999395	1.0
0.022881	0.0
0.155466	0.0
0.089526	0.0
0.753110	1.0
0.852140	1.0
0.000495	0.0
0.026389	1.0
0.020156	0.0
0.749740	1.0
0.983153	1.0
0.003716	0.0
0.872815	1.0
0.723011	1.0
0.040013	0.0
0.020948	0.0
0.001202	0.0
0.009671	0.0
0.001153	0.0
0.759338	0.0
0.811253	1.0
0.024268	0.0
0.006425	0.0
0.058785	0.0
0.011394	1.0
0.012360	0.0
0.927959	1.0
0.991584	0.0
0.832218	1.0
0.948396	1.0
0.008114	1.0
0.999183	1.0
0.997234	0.0
0.061819	0.0
0.986909	1.0
0.021766	0.0
0.030110	1.0
0.956757	1.0
0.999779	1.0
0.040543	0.0
0.008796	0.0
0.385076	1.0
0.503041	1.0
0.543730	1.0
0.818835	1.0
0.999926	1.0
0.955553	0.0
0.763359	1.0
0.950239	0.0
0.984763	0.0
0.991973	1.0
0.105563	0.0
0.035662	0.0
0.641376	1.0
0.965926	1.0
0.003673	0.0
0.995414	1.0
0.072468	0.0
0.869568	1.0
0.000602	0.0
0.990660	1.0
0.984163	1.0
0.250979	1.0
0.004144	0.0
0.982554	1.0
0.976678	0.0
0.040256	0.0
0.062855	0.0
0.927520	0.0
0.887750	1.0
0.023869	0.0
0.039880	0.0
0.015692	0.0
0.013630	0.0
0.945541	0.0
0.121650	0.0
0.048037	0.0
0.009730	1.0
0.268216	1.0
0.411669	1.0
0.039856	1.0
0.145819	1.0
0.056240	0.0
0.014659	0.0
0.023331	0.0
0.935868	1.0
0.992762	1.0
0.001845	0.0
0.004435	0.0
0.680427	0.0
0.048618	0.0
0.217233	0.0
0.850424	1.0
0.008553	0.0
0.300667	0.0
0.026567	0.0
0.027338	0.0
0.826754	1.0
0.810490	1.0
0.032257	1.0
0.996617	1.0
0.999605	1.0
0.716732	1.0
0.205424	0.0
0.007507	0.0
0.010531	0.0
0.996680	1.0
0.001713	0.0
0.463562	0.0
0.206252	0.0
0.003737	0.0
0.040822	0.0
0.727370	1.0
0.965457	1.0
0.012714	0.0
0.300725	0.0
0.932824	0.0
0.004879	0.0
0.031273	0.0
0.004079	0.0
0.021120	0.0
0.421461	1.0
0.218972	0.0
0.304019	1.0
0.832322	1.0
0.003734	0.0
0.354704	1.0
0.002227	0.0
0.007369	1.0
0.999397	1.0
0.902692	1.0
0.067133	1.0
0.006376	0.0
0.038238	0.0
0.005689	1.0
0.038444	1.0
0.832582	0.0
0.002850	0.0
0.999070	1.0
0.810138	0.0
0.967144	1.0
0.132792	1.0
0.606538	0.0
0.975725	1.0
0.019562	0.0
0.999846	1.0
0.131519	0.0
0.122202	0.0
0.571026	1.0
0.203494	0.0
0.934373	1.0
0.996594	1.0
0.009756	0.0
0.000986	0.0
0.000932	0.0
0.628372	1.0
0.002169	0.0
0.014775	1.0
0.982229	1.0
0.963204	1.0
0.022987	0.0
0.030507	0.0
0.999300	1.0
0.999858	1.0
0.786450	1.0
0.999648	1.0
0.007391	0.0
0.002913	1.0
0.943814	1.0
0.992220	1.0
0.826791	1.0
0.072265	0.0
0.852486	0.0
0.021822	0.0
0.038628	0.0
0.044944	0.0
0.419599	0.0
0.086055	1.0
0.998616	1.0
0.077720	0.0
0.091073	0.0
0.999416	1.0
0.016387	0.0
0.004530	0.0
0.021648	0.0
0.010090	0.0
0.104010	0.0
0.039311	0.0
0.998203	1.0
0.001768	1.0
0.922065	0.0
0.013201	0.0
0.004141	0.0
0.990604	1.0
0.068041	0.0
0.998325	1.0
0.539601	0.0
0.102330	0.0
0.433354	0.0
0.122873	0.0
0.026921	0.0
0.982021	1.0
0.982174	1.0
0.959204	1.0
0.999896	1.0
0.002696	0.0
0.999567	1.0
0.999820	1.0
0.001991	0.0
0.915906	1.0
0.795060	1.0
0.002138	0.0
0.199561	1.0
0.729039	0.0
0.027965	1.0
0.761341	0.0
0.999734	1.0
0.002194	0.0
0.056745	0.0
0.030465	1.0
0.399740	0.0
0.011530	0.0
0.014851	0.0
0.995008	1.0
0.633478	1.0
0.004424	1.0
0.990939	1.0
0.013313	0.0
0.131486	0.0
0.012963	0.0
0.995195	1.0
0.982568	1.0
0.003586	0.0
0.999930	1.0
0.999835	1.0
0.080042	0.0
0.999994	1.0
0.992999	1.0
0.907951	0.0
0.006109	0.0
0.005940	1.0
0.944645	1.0
0.432457	0.0
0.374179	0.0
0.032682	0.0
0.558852	0.0
0.080426	1.0
0.008397	0.0
0.003704	0.0
0.037669	0.0
0.289013	0.0
0.641804	0.0
0.999731	1.0
0.077537	0.0
0.546318	0.0
0.096047	0.0
0.062545	0.0
0.976761	0.0
0.995175	1.0
0.993550	1.0
0.985477	1.0
0.030124	0.0
0.018917	0.0
0.969742	1.0
0.007367	0.0
0.047444	0.0
0.010788	0.0
0.993545	1.0
0.025752	0.0
0.048210	1.0
0.000686	0.0
0.132884	0.0
0.979160	1.0
0.090884	1.0
0.870331	1.0
0.050287	0.0
0.044604	0.0
0.013630	0.0
0.086603	0.0
0.996176	0.0
0.965264	0.0
0.999940	1.0
0.001548	0.0
0.028193	0.0
0.003011	0.0
0.996123	0.0
0.014204	1.0
0.928866	1.0
0.023284	0.0
0.999757	1.0
0.184240	0.0
0.015330	0.0
0.194527	1.0
0.001589	0.0
0.002136	0.0
0.126043	1.0
0.004675	0.0
0.125781	0.0
0.046349	0.0
0.582640	1.0
0.052136	0.0
0.996056	1.0
0.902711	0.0
0.967989	1.0
0.657482	0.0
0.060604	0.0
0.935826	1.0
0.221093	0.0
0.066822	1.0
0.034677	0.0
0.999430	1.0
0.999929	1.0
0.061779	1.0
0.030316	0.0
0.989470	1.0
0.836305	0.0
0.999824	1.0
0.000460	0.0
0.069887	1.0
0.006368	0.0
0.232943	0.0
0.007425	0.0
0.208445	0.0
0.000344	1.0
0.262341	0.0
0.012516	0.0
0.021466	0.0
0.177206	1.0
0.068000	1.0
0.897469	1.0
0.015724	0.0
0.002163	0.0
0.570139	1.0
0.817048	1.0
0.063580	1.0
0.999690	1.0
0.160463	0.0
0.215206	1.0
0.002524	0.0
0.022006	0.0
0.949151	1.0
0.008397	0.0
0.999450	1.0
0.867320	1.0
0.005989	0.0
0.064514	0.0
0.216943	0.0
0.016863	0.0
0.314570	1.0
0.184140	0.0
0.019102	0.0
0.999768	1.0
0.421917	1.0
0.995590	0.0
0.937392	1.0
0.994285	1.0
0.077343	1.0
0.324377	0.0
0.004262	1.0
0.746339	1.0
0.007492	0.0
0.220726	1.0
0.970028	1.0
0.000514	0.0
0.457557	1.0
0.985138	1.0
0.939277	0.0
0.000241	0.0
0.011070	0.0
0.017700	0.0
0.034631	1.0
0.879162	1.0
0.999972	1.0
0.955953	1.0
0.831402	1.0
0.932973	1.0
0.011376	0.0
0.074941	0.0
0.004373	0.0
0.045589	0.0
0.381692	0.0
0.037160	0.0
0.997432	1.0
0.001836	0.0
0.935494	0.0
0.977395	1.0
0.244864	0.0
0.667897	0.0
0.872042	0.0
0.998134	1.0
0.991972	1.0
0.596470	1.0
0.733883	0.0
0.790448	1.0
0.003568	0.0
0.009372	1.0
0.602798	0.0
0.149632	0.0
0.114617	0.0
0.959435	1.0
0.566647	0.0
0.997176	1.0
0.028306	0.0
0.759485	0.0
0.081438	0.0
0.008428	0.0
0.082982	1.0
0.916651	0.0
0.002492	0.0
0.962902	1.0
0.199139	0.0
0.014196	0.0
0.028892	0.0
0.050131	0.0
0.989512	1.0
0.992184	1.0
0.999240	1.0
0.142676	0.0
0.005976	0.0
0.999366	1.0
0.897326	0.0
0.997443	1.0
0.999900	1.0
0.254365	0.0
0.924982	0.0
0.001237	0.0
0.037298	0.0
0.043892	0.0
0.996240	1.0
0.992270	1.0
0.990286	1.0
0.996285	1.0
0.067169	0.0
0.994797	1.0
0.756626	1.0
0.007447	0.0
0.046771	0.0
0.014008	1.0
0.926857	0.0
0.991166	1.0
0.253313	1.0
0.002301	0.0
0.596625	1.0
0.998569	1.0
0.001495	0.0
0.017929	0.0
0.999884	1.0
0.218993	1.0
0.011731	0.0
0.021012	1.0
0.071763	0.0
0.993225	1.0
0.017637	0.0
0.978265	1.0
0.980191	1.0
0.412355	0.0
0.990038	1.0
0.067253	0.0
0.006711	0.0
0.999549	1.0
0.997770	1.0
0.812655	1.0
0.125082	0.0
0.910060	1.0
0.026370	0.0
0.043646	0.0
0.700943	1.0
0.063071	0.0
0.021041	0.0
0.000698	0.0
0.909851	1.0
0.056645	1.0
0.001288	0.0
0.049966	0.0
0.001230	0.0
0.997632	1.0
0.002168	0.0
0.992438	1.0
0.005789	0.0
0.764551	0.0
0.007289	0.0
0.009833	0.0
0.463597	0.0
0.099533	0.0
0.048559	0.0
0.013285	0.0
0.887013	0.0
0.009815	1.0
0.036635	0.0
0.065995	0.0
0.992628	1.0
0.999190	1.0
0.119299	0.0
0.925801	1.0
0.997549	1.0
0.025105	0.0
0.718813	0.0
0.004720	0.0
0.321148	0.0
0.221265	0.0
0.004810	0.0
0.037923	0.0
0.755042	1.0
0.998762	1.0
0.861222	0.0
0.002176	0.0
0.876092	1.0
0.020974	0.0
0.915837	1.0
0.025190	0.0
0.114756	0.0
0.005180	0.0
0.999860	1.0
0.228558	0.0
0.058415	1.0
0.997983	1.0
0.000087	0.0
0.183470	0.0
0.014646	0.0
0.011711	0.0
0.997500	1.0
0.996297	1.0
0.210995	0.0
0.013492	0.0
0.032304	0.0
0.560159	0.0
0.975211	1.0
0.301534	0.0
0.101547	0.0
0.290629	0.0
0.995105	1.0
0.026290	1.0
0.009472	0.0
0.177677	0.0
0.182655	0.0
0.007075	1.0
0.008594	0.0
0.023661	0.0
0.008957	0.0
0.477912	0.0
0.997949	1.0
0.996541	1.0
0.883593	1.0
0.145511	0.0
0.998180	1.0
0.999476	1.0
0.914189	1.0
0.009736	1.0
0.189633	1.0
0.974091	1.0
0.919502	1.0
0.869106	1.0
0.909599	1.0
0.045322	1.0
0.993701	1.0
0.007855	0.0
0.036503	0.0
0.988835	1.0
0.518176	0.0
0.002024	1.0
0.013024	0.0
0.997005	1.0
0.013777	0.0
0.001645	0.0
0.070088	0.0
0.985702	0.0
0.000259	0.0
0.112009	0.0
0.994952	1.0
0.039390	0.0
0.993008	1.0
0.393421	1.0
0.057234	0.0
0.933007	1.0
0.997678	1.0
0.034593	0.0
0.035189	0.0
0.998072	1.0
0.995728	1.0
0.098512	1.0
0.005351	1.0
0.866832	1.0
0.947330	1.0
0.025168	0.0
0.209970	0.0
0.996008	1.0
0.001385	0.0
0.992952	1.0
0.999407	1.0
0.946958	1.0
0.888805	1.0
0.009288	0.0
0.014476	0.0
0.000115	0.0
0.021499	0.0
0.041704	0.0
0.027963	0.0
0.152377	0.0
0.013171	0.0
0.009917	0.0
0.646326	1.0
0.992016	1.0
0.021348	0.0
0.946966	1.0
0.007150	0.0
0.124266	0.0
0.777257	1.0
0.010341	0.0
0.996295	1.0
0.995750	1.0
0.021707	0.0
0.997443	1.0
0.791792	1.0
0.002199	0.0
0.898951	0.0
0.991059	0.0
0.999396	1.0
0.999977	0.0
0.156864	0.0
0.043446	0.0
0.013135	0.0
0.974252	1.0
0.998535	1.0
0.940798	1.0
0.062278	1.0
0.978043	1.0
0.934033	0.0
0.005346	0.0
0.981857	0.0
0.006709	0.0
0.990973	1.0
0.167845	1.0
0.997200	1.0
0.358018	0.0
0.012308	0.0
0.999189	1.0
0.960175	0.0
0.327122	0.0
0.997878	1.0
0.521463	1.0
0.997862	1.0
0.779625	1.0
0.016616	0.0
0.967931	1.0
0.989768	1.0
0.986902	1.0
0.925197	1.0
0.940613	1.0
0.016506	1.0
0.054800	0.0
0.999683	1.0
0.025806	0.0
0.238223	0.0
0.025861	0.0
0.969957	1.0
0.084102	0.0
0.258776	1.0
0.015699	1.0
0.998629	1.0
0.285653	1.0
0.047559	1.0
0.442194	1.0
0.100598	0.0
0.117197	1.0
0.999282	0.0
0.095521	1.0
0.050901	0.0
0.071788	0.0
0.276953	1.0
0.002150	0.0
0.999106	1.0
0.989047	1.0
0.938896	0.0
0.012048	0.0
0.998111	1.0
0.771469	0.0
0.537138	0.0
0.005062	1.0
0.999763	1.0
0.941731	1.0
0.979928	0.0
0.004787	0.0
0.995576	1.0
0.618314	0.0
0.022166	0.0
0.004475	0.0
0.998651	1.0
0.987277	1.0
0.937267	1.0
0.205261	1.0
0.228108	0.0
0.021644	1.0
0.927642	0.0
0.185813	0.0
0.007585	0.0
0.050350	1.0
0.938060	1.0
0.001315	0.0
0.998778	0.0
0.998400	1.0
0.150810	1.0
0.005651	0.0
0.007510	0.0
0.995959	1.0
0.072918	1.0
0.005523	0.0
0.962440	1.0
0.998274	1.0
0.036372	0.0
0.029734	0.0
0.900932	1.0
0.180551	1.0
0.000462	0.0
0.999923	1.0
0.004111	0.0
0.039496	0.0
0.982179	0.0
0.010096	0.0
0.988192	1.0
0.547711	1.0
0.924583	0.0
0.990859	1.0
0.999215	1.0
0.446381	0.0
0.746440	1.0
0.009449	0.0
0.853163	0.0
0.201873	1.0
0.732943	1.0
0.002090	0.0
0.997513	1.0
0.989389	1.0
0.868871	1.0
0.969157	0.0
0.174746	1.0
0.934440	0.0
0.997826	0.0
0.949813	1.0
0.016626	0.0
0.145386	0.0
0.001731	0.0
0.999668	1.0
0.328330	1.0
0.985637	1.0
0.755441	0.0
0.988555	1.0
0.027954	0.0
0.019788	1.0
0.008612	1.0
0.015428	0.0
0.011157	0.0
0.006462	0.0
0.993224	1.0
0.990577	1.0
0.425092	1.0
0.001433	0.0
0.999795	1.0
0.999591	1.0
0.053294	0.0
0.443982	0.0
0.993937	1.0
0.997203	1.0
0.764824	0.0
0.977319	0.0
0.957352	0.0
0.004578	0.0
0.953180	1.0
0.972473	1.0
0.196979	0.0
0.008508	0.0
0.613598	0.0
0.978645	0.0
0.992101	1.0
0.156696	0.0
0.004633	0.0
0.005098	0.0
0.999003	0.0
0.017311	0.0
0.013746	0.0
0.023964	0.0
0.061701	1.0
0.999784	1.0
0.974439	1.0
0.034285	1.0
0.984310	1.0
0.181711	1.0
0.874804	1.0
0.026078	0.0
0.994639	1.0
0.024216	0.0
0.987794	0.0
0.980402	1.0
0.557589	0.0
0.038295	0.0
0.947280	1.0
0.062579	0.0
0.035194	0.0
0.066527	0.0
0.001657	0.0
0.170110	1.0
0.004812	0.0
0.012757	0.0
0.955720	1.0
0.999608	1.0
0.071250	0.0
0.930138	1.0
0.034700	0.0
0.034366	0.0
0.107365	0.0
0.010471	0.0
0.870569	1.0
0.014833	0.0
0.940826	1.0
0.970655	1.0
0.815000	0.0
0.999477	1.0
0.004502	0.0
0.028439	0.0
0.999317	1.0
0.998973	1.0
0.997050	1.0
0.939165	1.0
0.086161	0.0
0.177164	0.0
0.592444	1.0
0.643116	1.0
0.176618	0.0
0.060981	0.0
0.032232	0.0
0.027222	0.0
0.004904	0.0
0.033898	0.0
0.966219	1.0
0.998479	1.0
0.996362	1.0
0.019883	1.0
0.008470	0.0
0.682519	1.0
0.019477	0.0
0.030111	0.0
0.942598	0.0
0.994957	1.0
0.006813	0.0
0.015159	0.0
0.061316	1.0
0.019081	0.0
0.160320	0.0
0.131260	1.0
0.086706	0.0
0.996164	1.0
0.987330	1.0
0.123771	0.0
0.995041	1.0
0.919482	1.0
0.999924	1.0
0.008998	0.0
0.999164	1.0
0.229517	0.0
0.039178	0.0
0.020273	0.0
0.018158	0.0
0.999824	1.0
0.026523	0.0
0.288952	0.0
0.005838	0.0
0.000718	0.0
0.631557	1.0
0.961030	0.0
0.992897	1.0
0.521066	0.0
0.164943	1.0
0.018397	0.0
0.035575	1.0
0.823247	1.0
0.818121	0.0
0.974526	1.0
0.086894	1.0
0.013528	0.0
0.099299	0.0
0.027602	0.0
0.143889	0.0
0.079758	0.0
0.029552	0.0
0.999971	1.0
0.999079	1.0
0.007695	1.0
0.996030	1.0
0.999866	1.0
0.999748	0.0
0.998114	1.0
0.998231	1.0
0.051660	0.0
0.208864	1.0
0.994658	1.0
0.972022	1.0
0.008309	0.0
0.048689	0.0
0.926030	1.0
0.132547	0.0
0.987320	1.0
0.934120	0.0
0.007101	0.0
0.993932	1.0
0.997114	1.0
0.998203	1.0
0.989923	1.0
0.171906	0.0
0.983061	0.0
0.686706	1.0
0.095382	1.0
0.833438	1.0
0.165700	0.0
0.030341	0.0
0.997397	1.0
0.018607	0.0
0.000633	0.0
0.925041	1.0
0.936824	0.0
0.019830	0.0
0.961966	1.0
0.067655	0.0
0.029666	0.0
0.930416	1.0
0.880990	1.0
0.072814	0.0
0.048781	0.0
0.009646	0.0
0.054027	1.0
0.109704	0.0
0.000979	0.0
0.692488	1.0
0.023339	1.0
0.022561	1.0
0.980471	0.0
0.003245	0.0
0.013518	0.0
0.018955	0.0
0.001957	0.0
0.894065	1.0
0.979212	1.0
0.292910	1.0
0.999672	1.0
0.814904	1.0
0.421372	1.0
0.999330	1.0
0.109869	0.0
0.410519	1.0
0.021163	0.0
0.901780	0.0
0.024714	0.0
0.922191	1.0
0.997515	1.0
0.188220	0.0
0.027044	1.0
0.177458	1.0
0.197622	1.0
0.996063	1.0
0.091862	0.0
0.197271	0.0
0.110685	0.0
0.013020	1.0
0.998271	1.0
0.090845	1.0
0.473282	0.0
0.001467	1.0
0.946671	1.0
0.011881	0.0
0.003024	0.0
0.027541	1.0
0.264574	1.0
0.064583	0.0
0.911924	1.0
0.012663	0.0
0.392603	1.0
0.912221	0.0
0.897034	1.0
0.714071	1.0
0.361005	0.0
0.982571	0.0
0.010553	0.0
0.077608	0.0
0.474117	0.0
0.039621	0.0
0.284806	0.0
0.001210	0.0
0.752719	0.0
0.999240	1.0
0.076549	0.0
0.876003	1.0
0.397611	1.0
0.969831	1.0
0.999896	1.0
0.021395	0.0
0.062993	1.0
0.001273	0.0
0.994619	1.0
0.474906	1.0
0.000793	0.0
0.244427	1.0
0.008069	1.0
0.585505	1.0
0.999514	1.0
0.999542	1.0
0.425113	0.0
0.001490	0.0
0.000600	0.0
0.002040	0.0
0.425244	1.0
0.002772	0.0
0.070495	0.0
0.007796	0.0
0.024152	0.0
0.059479	0.0
0.834269	0.0
0.955171	1.0
0.691922	0.0
0.688314	0.0
0.015125	0.0
0.000281	0.0
0.005422	0.0
0.075874	0.0
0.016163	1.0
0.007025	0.0
0.971381	0.0
0.005739	0.0
0.046957	0.0
0.926977	1.0
0.511603	0.0
0.021300	0.0
0.078117	0.0
0.001244	0.0
0.003664	0.0
0.958556	1.0
0.126863	0.0
0.551482	0.0
0.204090	1.0
0.914578	0.0
0.936455	1.0
0.029430	0.0
0.497345	1.0
0.003389	0.0
0.919564	0.0
0.032224	1.0
0.016382	0.0
0.989933	1.0
0.180805	0.0
0.029913	0.0
0.067490	0.0
0.151996	0.0
0.437574	1.0
0.031453	0.0
0.978524	0.0
0.997913	1.0
0.995500	0.0
0.042339	0.0
0.879290	0.0
0.983031	0.0
0.989603	1.0
0.901871	0.0
0.034158	0.0
0.023244	0.0
0.994359	0.0
0.011706	0.0
0.999026	0.0
0.995610	1.0
0.990546	1.0
0.124901	0.0
0.133077	1.0
0.934566	1.0
0.001022	0.0
0.167629	1.0
0.711444	0.0
0.485557	1.0
